"year","country","gloria_sector","gloria_sector_name","paidShare_a_md","paidShare_a_um","paidShare_a_wm","sum_verified","sum_allocatedFreeM","sum_allocatedTotal","sum_surrendered","n_installations"
2013,"CSSR/Czech Republic (1990/1991)","87","Motor vehicles, trailers and semi-trailers",0.0921535841224274,0.185771160790553,0.146669455449199,81278,71709,71709,81278,4
2013,"CSSR/Czech Republic (1990/1991)","88","Other transport equipment",0.119452686041757,0.10943959295402,0.167790717158177,47744,39779,39779,47744,4
2013,"CSSR/Czech Republic (1990/1991)","93","Electric power generation, transmission and distribution",0.205814295118713,0.235453396251094,0.357326510166003,34364881,23061925,23061925,34364881,29
2013,"CSSR/Czech Republic (1990/1991)","94","Distribution of gaseous fuels through mains",0.0852935922582934,0.181446544421392,0.364664013079849,16180615,10579550,10677222,16180615,120
2013,"CSSR/Czech Republic (1990/1991)","99","Civil engineering construction",1,1,1,364,0,0,1877,1
2013,"CSSR/Czech Republic (1990/1991)","106","Services to transport",0.245136410728675,0.245136410728675,0.313830963083045,13571,10625,10625,13571,2
2013,"CSSR/Czech Republic (1990/1991)","114","Professional, scientific and technical services",0,0,0,8116,11486,11486,8116,1
2013,"CSSR/Czech Republic (1990/1991)","118","Human health and social work activities",0.139678454142274,0.13890808382946,0.147721439571095,35066,29886,29886,35066,4
2013,"Croatia","27","Gas extraction",0.0348485729233273,0.0348485729233273,0.0497768552153607,96350,112892,112892,96350,2
2013,"Croatia","41_42_43_44_45","Aggregate (see variable gloria_sector)",0.026935812531839,0.026935812531839,0.0290004113533525,14586,15085,15085,14591,2
2013,"Croatia","48_49","Aggregate (see variable gloria_sector)",0.192467230794757,0.192467230794757,0.192467230794757,6027,4867,4867,6027,1
2013,"Croatia","51","Sugar refining; cocoa, chocolate and confectionery",0,0.0616348269979555,0.0944773438019828,150290,160807,160807,150290,3
2013,"Croatia","55","Alcoholic and other  beverages",0.219072972126527,0.219072972126527,0.219072972126527,6386,4987,4987,6386,1
2013,"Croatia","63","Refined petroleum products",0.313943796470582,0.237221686855939,0.37368041218552,1332992,834970,834970,1101005,3
2013,"Croatia","64","Nitrogenous fertilizers",0.285744931350188,0.285744931350188,0.285744931350188,1393813,995538,995538,1393813,1
2013,"Croatia","73","Clay building materials",0,0.108301733235972,0.0894973561052696,65812,90611,90611,65760,12
2013,"Croatia","74","Glass and other ceramics n.e.c.",0.260408774056675,0.260408774056675,0.260408774056675,105584,78089,78089,105584,1
2013,"Croatia","75","Cement, lime and plaster products",0.00887934642187813,0.265291390233856,0.00686859864903721,1951053,2356870,2356870,1951235,9
2013,"Croatia","76","Other non-metallic mineral products n.e.c.",0.283630175663105,0.283630175663105,0.27413988657845,79350,57597,57597,79350,2
2013,"Croatia","77","Basic iron and steel",0.282558522914606,0.205461005127833,0.294010152284264,9850,7780,7780,9850,3
2013,"Croatia","77_78_79_80_81_82_83_84","Aggregate (see variable gloria_sector)",1,1,1,25776,0,0,32727,2
2013,"Croatia","93","Electric power generation, transmission and distribution",0.621371084695201,0.624823469254106,0.646246999517988,1240634,438878,438878,1210178,4
2013,"Croatia","93_94","Aggregate (see variable gloria_sector)",0,0,0,60634,77196,77196,60634,1
2013,"Croatia","94","Distribution of gaseous fuels through mains",0,0.307336799537839,0.0279133217902303,19059,21495,21495,19059,3
2013,"Cyprus","73","Clay building materials",0,0,0,18023,43640,43640,18023,6
2013,"Cyprus","74","Glass and other ceramics n.e.c.",0,0,0,2073,3528,3528,2073,1
2013,"Cyprus","75","Cement, lime and plaster products",0.142472481294781,0.142472481294781,0.284497798384063,1175046,848470,1165979,1175046,2
2013,"Cyprus","93","Electric power generation, transmission and distribution",0.190933498187013,0.190933498187013,0.378711896836607,1417402,1351563,1351563,1417402,2
2013,"Cyprus","105","Air transport",0.982116244411326,0.982116244411326,0.982116244411326,3355,60,60,3099,1
2013,"Denmark","10","Growing crops n.e.c.",0.0888072155978022,0.159194524859794,0.235188822315591,40223,31611,31611,40229,6
2013,"Denmark","11","Growing grapes",0,0,0,1709,2167,2167,1709,1
2013,"Denmark","26","Petroleum extraction",0,0.309378651874464,0.171985181081149,1682174,1520937,1520937,1682174,7
2013,"Denmark","39","Extraction of salt",0,0,0,27630,58308,58308,27630,1
2013,"Denmark","40","Mining and quarrying n.e.c.; services to mining",0.200564658990257,0.200564658990257,0.275953994972961,13129,29810,29810,13129,2
2013,"Denmark","41_42_43_44_45","Aggregate (see variable gloria_sector)",0,0.0513881795155709,0.0299543833974249,64231,74038,74038,64231,5
2013,"Denmark","46","Fish products",0.00390995260663507,0.0800954312983719,0.15068825483888,94805,96741,96741,94805,4
2013,"Denmark","48_49","Aggregate (see variable gloria_sector)",1,1,1,6203,0,7925,6203,1
2013,"Denmark","50","Food products and feeds n.e.c.",0,0.333333333333333,0.00575911031675107,10071,12603,12603,10071,3
2013,"Denmark","51","Sugar refining; cocoa, chocolate and confectionery",0.365473330037965,0.365473330037965,0.371600865214446,228845,143806,143806,228845,2
2013,"Denmark","52_53","Aggregate (see variable gloria_sector)",0,0,0,57366,60483,60483,57366,1
2013,"Denmark","54","Dairy products",0.134443724876602,0.159242101356484,0.178027199737834,146472,120396,120396,146472,4
2013,"Denmark","55","Alcoholic and other  beverages",0,0.0511977618464767,0.027242277633048,53740,61199,61199,53740,5
2013,"Denmark","59","Sawmill products",0,0,0,7242,36316,36316,7242,1
2013,"Denmark","60","Pulp and paper",0.10893864985707,0.10893864985707,0.172897671916125,68769,58681,63602,68769,2
2013,"Denmark","63","Refined petroleum products",0.0515746799801861,0.0515746799801861,0.0595296181102616,930478,883731,883731,930478,2
2013,"Denmark","65_70","Aggregate (see variable gloria_sector)",0,0,0,45249,54403,54403,45249,1
2013,"Denmark","66_67_68_70","Aggregate (see variable gloria_sector)",0,0,0,12884,17427,17427,12884,2
2013,"Denmark","69","Pharmaceuticals and medicinal products",0.25438431076749,0.25438431076749,0.25438431076749,5303,3954,3954,5303,1
2013,"Denmark","70","Dyes, paints, glues, detergents and other chemical products",0.260581523739418,0.233390868924267,0.194401996740016,157056,126524,129465,157056,3
2013,"Denmark","73","Clay building materials",0,0.046061262665322,0.0641603496551253,87858,105182,105182,87858,16
2013,"Denmark","74","Glass and other ceramics n.e.c.",0.0253935774066291,0.0253935774066291,0.0436629316766249,63097,61761,61761,63097,2
2013,"Denmark","75","Cement, lime and plaster products",0,0.00669166995657323,0.000196907335059612,1721622,2180383,2180383,1721622,4
2013,"Denmark","76","Other non-metallic mineral products n.e.c.",0.273264329565243,0.267229226655529,0.0919384729429207,161880,175533,175533,161880,16
2013,"Denmark","77_78_79_80_81_82_83_84","Aggregate (see variable gloria_sector)",0.0885102766187606,0.0885102766187606,0.0277434667829204,82578,81409,81409,82578,2
2013,"Denmark","86","Machinery and equipment",0,0,0,18245,19020,19020,18245,1
2013,"Denmark","93","Electric power generation, transmission and distribution",0.137721485764397,0.259348884716318,0.694584829127448,14324331,4875838,4875838,14324331,84
2013,"Denmark","94","Distribution of gaseous fuels through mains",0.242904203018972,0.334648307193762,0.450920805604459,410673,303909,307100,410673,132
2013,"Denmark","96","Waste collection, treatment, and disposal",0.0352371883371126,0.106626928369409,0.126800011759979,1020410,934554,961137,1021802,16
2013,"Denmark","111","Information services",1,1,1,131,0,0,131,1
2013,"Denmark","118","Human health and social work activities",0,0.0618295299395358,0.10514096185738,6030,6140,6140,6030,3
2013,"Estonia","60","Pulp and paper",0.0999694594319454,0.0999694594319454,0.118536997545568,49706,117364,117364,49706,2
2013,"Estonia","63","Refined petroleum products",0,0.333333333333333,0.702409334670518,666076,254563,682447,666076,3
2013,"Estonia","64","Nitrogenous fertilizers",0,0,0,232452,263053,263053,232452,1
2013,"Estonia","73","Clay building materials",0,0,0,10905,11903,11903,10905,1
2013,"Estonia","74","Glass and other ceramics n.e.c.",0.434763792082365,0.434763792082365,0.434763792082365,43902,24815,24815,43902,1
2013,"Estonia","75","Cement, lime and plaster products",0.270946980703505,0.270946980703505,0.0747910614387309,810645,750016,772802,811678,2
2013,"Estonia","93","Electric power generation, transmission and distribution",0,0.183743298646417,0.581737917624718,13132993,5731867,5731867,13132993,6
2013,"Estonia","94","Distribution of gaseous fuels through mains",0,0.0751840377555402,0.213607665391932,965691,1031609,1165342,965691,25
2013,"Estonia","106","Services to transport",0,0,0,9128,14075,14075,9128,1
2013,"Finland","40","Mining and quarrying n.e.c.; services to mining",0,0,0,10006,31503,31503,10006,2
2013,"Finland","51","Sugar refining; cocoa, chocolate and confectionery",0.322060215474422,0.322060215474422,0.416888169128131,56809,33126,33126,56809,2
2013,"Finland","55","Alcoholic and other  beverages",0.214819344375615,0.214819344375615,0.214819344375615,37613,29533,29533,37613,1
2013,"Finland","59","Sawmill products",0,0,0,2470,93152,93152,2470,4
2013,"Finland","60","Pulp and paper",0,0.108851642289496,0.143360529904991,2417339,3666700,3683488,2553625,31
2013,"Finland","63","Refined petroleum products",0.178020093282675,0.178020093282675,0.226973403821781,3214522,2484911,2484911,3223099,2
2013,"Finland","64","Nitrogenous fertilizers",0.00222027972027972,0.00222027972027972,0.00349269559095309,181808,272990,272990,181808,2
2013,"Finland","66_67_68_70","Aggregate (see variable gloria_sector)",0,0.0414547098816272,0.00389956826751008,658278,843904,843904,658278,3
2013,"Finland","70","Dyes, paints, glues, detergents and other chemical products",0,0,0,3408,3547,3547,3408,1
2013,"Finland","73","Clay building materials",0,0.0192018072289157,0.022365618343566,15962,20826,20826,15962,4
2013,"Finland","74","Glass and other ceramics n.e.c.",0,0,0,11201,16935,16935,11201,2
2013,"Finland","75","Cement, lime and plaster products",0,0.108072693058079,0.0455388200318569,1362969,1555056,1555056,1362969,9
2013,"Finland","76","Other non-metallic mineral products n.e.c.",0,0.00243130459383952,0.0028077555312784,97943,99270,99270,97943,4
2013,"Finland","77_78_79_80_81_82_83_84","Aggregate (see variable gloria_sector)",0,0,0,4432878,4541312,4670672,4432798,4
2013,"Finland","78_79_80_81_82_83_84","Aggregate (see variable gloria_sector)",0,0,0,91806,177177,177177,91806,2
2013,"Finland","93","Electric power generation, transmission and distribution",0.25362765140737,0.292317779827877,0.508536639850361,6714820,3776091,3786736,6714799,54
2013,"Finland","94","Distribution of gaseous fuels through mains",0,0.211037466046635,0.591396517891781,7905613,4308607,4481087,7913410,285
2013,"Finland","111","Information services",1,0.666666666666667,0.883381924198251,686,18184,33896,686,3
2013,"France","1_2_3_4","Aggregate (see variable gloria_sector)",0.274345918273902,0.274345918273902,0.26685837526959,6955,5099,5099,6955,2
2013,"France","6_7","Aggregate (see variable gloria_sector)",0,0,0,840,4534,4534,840,1
2013,"France","11","Growing grapes",0.534211446555543,0.534211446555543,0.534211446555543,8579,3996,3996,8579,1
2013,"France","20","Raising of animals n.e.c.; services to agriculture",0.40472791400739,0.40472791400739,0.40472791400739,47632,28354,28354,47632,1
2013,"France","41_42_43_44_45","Aggregate (see variable gloria_sector)",0.0832617159728963,0.13172273732736,0.248980741575366,67451,60307,60307,68558,6
2013,"France","47","Cereal products",0.0712871986993709,0.101684688826897,0.106181585146183,1385664,1314874,1333066,1385664,9
2013,"France","48_49","Aggregate (see variable gloria_sector)",0.12744960608041,0.162263808755228,0.170805098940365,170153,159849,159849,194697,14
2013,"France","50","Food products and feeds n.e.c.",0.173507041192861,0.181162369560384,0.218056639642657,785351,645885,649296,785351,35
2013,"France","50_51","Aggregate (see variable gloria_sector)",0.300791556728232,0.300791556728232,0.300791556728232,4169,2915,2915,4169,1
2013,"France","51","Sugar refining; cocoa, chocolate and confectionery",0.241997886403124,0.235300768596097,0.28658264298637,2436456,1762920,1762920,2436456,35
2013,"France","52_53","Aggregate (see variable gloria_sector)",0,0.039252995582513,0.0430053249401192,202068,228834,228834,202068,8
2013,"France","54","Dairy products",0.27757865392274,0.251419657173575,0.283458740065915,699989,532791,538904,699990,41
2013,"France","55","Alcoholic and other  beverages",0.018113382834188,0.072537661356274,0.103373164818666,81259,91725,91725,81259,8
2013,"France","56","Tobacco products",0,0,0,25721,54844,54844,25721,1
2013,"France","57","Textiles and clothing",0,0,0,20358,35267,35267,20358,4
2013,"France","59","Sawmill products",0,0,0,95689,538712,538712,95689,11
2013,"France","60","Pulp and paper",0.0127134906927653,0.125843075915529,0.123881557214698,2249221,3528058,3548758,2256979,85
2013,"France","63","Refined petroleum products",0.248849053638157,0.224155862252621,0.22343383581428,11655898,9197509,9197509,11655898,11
2013,"France","64","Nitrogenous fertilizers",0,0.135815961073775,0.192439492275969,1893312,1809552,1809552,1893312,10
2013,"France","65_70","Aggregate (see variable gloria_sector)",0.108562423393451,0.131914323446137,0.215734288719432,60848,77228,80418,60848,3
2013,"France","66","Basic petrochemical products",0,0.107605803094494,0.184775679293355,456467,557259,557259,457840,14
2013,"France","66_67_68_70","Aggregate (see variable gloria_sector)",0,0.0922129277670785,0.125279170543082,10931490,11982956,11999461,10931490,64
2013,"France","69","Pharmaceuticals and medicinal products",0,0.0688201706797359,0.0579829863213307,194902,293642,295013,194902,12
2013,"France","70","Dyes, paints, glues, detergents and other chemical products",0,0.05314521440809,0.0461092819321098,214729,253631,256997,221951,13
2013,"France","71","Rubber products",0,0.0368369502546728,0.0397134222946589,147255,188663,188663,147255,12
2013,"France","72","Plastic products",0.246470903567812,0.249202572760166,0.232117072087082,72024,55306,55306,72024,3
2013,"France","73","Clay building materials",0,0.0544496348438338,0.104039304873935,1837940,1853907,1853907,1838793,50
2013,"France","73_74_75_76","Aggregate (see variable gloria_sector)",0.03801897584281,0.0911562370975152,0.0649377065853038,19665,18399,18399,19665,3
2013,"France","74","Glass and other ceramics n.e.c.",0.0486841894151788,0.124590784199358,0.0969896732582173,2668315,2603313,2607571,2713858,44
2013,"France","75","Cement, lime and plaster products",0,0.0616640828058957,0.0438957194457369,13739973,14949932,14997994,13739899,61
2013,"France","76","Other non-metallic mineral products n.e.c.",0.00110436223081171,0.068178978139145,0.098555393799478,232174,221241,221241,232174,13
2013,"France","77","Basic iron and steel",0.0817155825698507,0.174542914692388,0.0863423266340652,692812,636931,636931,692812,5
2013,"France","77_78_79_80_81_82_83_84","Aggregate (see variable gloria_sector)",0,0.0238527566023175,0.0653380421360383,18504350,19263561,19302852,18468599,43
2013,"France","78_79_80_81_82_83_84","Aggregate (see variable gloria_sector)",0.0449135716312952,0.0647324559221165,0.0924105562175332,1237034,1239977,1239977,1237034,8
2013,"France","85","Fabricated metal products",0.355373831775701,0.36722583858626,0.36592854726653,38431,24368,24682,38431,3
2013,"France","86","Machinery and equipment",0.300592718035563,0.228521132301003,0.16920496477692,14905,12383,12383,14905,3
2013,"France","87","Motor vehicles, trailers and semi-trailers",0,0.0831440739034971,0.0772831974101973,401575,468025,473859,401575,16
2013,"France","88","Other transport equipment",0,0.0735422044632426,0.115156698284654,346111,315003,315003,346111,6
2013,"France","89","Repair and installation of machinery and equipment (service)",0.35988226127608,0.35988226127608,0.35988226127608,11551,7394,7394,11551,1
